Iteraciones (eje x) Mejor individuo hasta el momento (Eje y)
1					550
2					550
3					550
4					550
5					550
6					550
7					550
8					550
9					550
10					550
11					550
12					550
13					550
14					550
15					637
16					637
17					637
18					637
19					637
20					637
21					637
22					637
23					637
24					637
25					637
26					637
27					637
28					637
29					637
30					637
31					637
32					637
33					637
34					637
35					637
36					637
37					637
38					637
39					637
40					637
41					637
42					637
43					637
44					637
45					637
46					637
47					637
48					637
49					637
50					637
51					637
52					637
53					637
54					637
55					637
56					637
57					637
58					637
59					637
60					637
61					637
62					637
63					637
64					637
65					637
66					637
67					637
68					637
69					637
70					637
71					637
72					637
73					637
74					637
75					637
76					637
77					637
78					637
79					637
80					637
81					637
82					637
83					637
84					637
85					637
86					637
87					637
88					637
89					637
90					637
91					637
92					637
93					637
94					637
95					637
96					637
97					637
98					637
99					637
100					637
